file_name,BIN,TIME,SHOULDER_DIST,EYE_DIST,SPEED,FWD,SOUND,DISTANCE,Lead vehicle brake onset,Ego vehicle brake onset,Reaction Time,ADAS,ADAS_S,ADAS_E,ID
AATBN32537,9,19,0.006964,0.04855,23,0.02,none,17.56,-2.5,0,2.5,1,nan,nan,
AATBN32537,9.5,19.5,0.010996,0.024081,23,0.02,none,18.9,-2.5,0,2.5,1,nan,nan,
AATBN48677,-8,0,0.005104,0.02189,11,0,none,17.87,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-7.5,0.5,0.005495,0.018773,12,-0.01,none,17.86,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-7,1,0.004725,0.018134,11,0.03,none,17.85,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-6.5,1.5,0.002265,0.013473,11,0.03,none,17.66,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-6,2,0.002822,0.010874,12,0.07,none,17.25,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-5.5,2.5,0.002198,0.013993,12,0.11,none,17.32,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-5,3,0.001352,0.021133,13,0.13,none,16.46,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-4.5,3.5,0.000584,0.014733,14,0.15,none,15.61,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-4,4,0.003147,0.011369,16,0.11,none,14.76,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-3.5,4.5,0.003985,0.017082,17,0.06,none,13.91,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-3,5,0.010208,0.020945,17,0.05,none,13.06,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-2.5,5.5,0.011943,0.016833,18,0.08,none,12.21,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-2,6,0.010904,0.005297,18,0.1,none,11.36,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-1.5,6.5,0.007049,0.069229,19,0.09,none,10.51,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-1,7,0.005912,0.09476,20,0.05,none,9.66,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,-0.5,7.5,0.007137,0.06453,20,0.05,none,7.96,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,0,8,0.005163,0.014544,21,0.04,none,6.42,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,0.5,8.5,0.003035,0.005461,21,-0.41,none,5.95,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,1,9,0.001326,0.002483,18,-0.51,none,5.12,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,1.5,9.5,0.00123,0.013721,12,-0.44,none,4.64,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,2,10,0.004187,0.035441,12,-0.33,none,4.57,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,2.5,10.5,0.01728,0.021661,4,0.01,none,4.32,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,3,11,0.023141,0.016757,3,-0.05,none,4.1,-0.5,0.2,0.7,1,-0.3,2,
AATBN48677,3.5,11.5,0.025999,0.008869,3,-0.1,none,4,-0.5,0.2,0.7,1,-0.3,2,
AATBP87753,-10,0,0.018373,0.024145,28,0,music,20.08,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-9.5,0.5,0.015987,0.029608,28,0.02,music,19.99,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-9,1,0.012303,0.028265,28,0.03,music,20.12,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-8.5,1.5,0.010876,0.022725,29,0.02,music,20.47,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-8,2,0.011063,0.026403,29,0.03,music,21.44,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-7.5,2.5,0.011444,0.026584,29,0.04,music,21.3,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-7,3,0.010953,0.025954,30,-0.01,music,21.69,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-6.5,3.5,0.011138,0.025777,29,-0.09,music,21.51,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-6,4,0.011386,0.031218,28,-0.11,music,21.45,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-5.5,4.5,0.013756,0.028849,27,-0.06,music,20.82,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-5,5,0.016114,0.02574,26,-0.04,music,20.34,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-4.5,5.5,0.015675,0.030016,26,-0.03,music,20.36,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-4,6,0.012187,0.028126,25,-0.03,music,20.78,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-3.5,6.5,0.009777,0.024439,25,-0.02,music,20.92,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-3,7,0.009494,0.023706,25,-0.01,music,20.4,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-2.5,7.5,0.010868,0.025021,25,0.04,music,20.95,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-2,8,0.009631,0.026187,25,0.09,music,20.89,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-1.5,8.5,0.009544,0.01912,26,0.06,music,20.72,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-1,9,0.013253,0.020378,26,0.02,music,20.62,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,-0.5,9.5,0.01105,0.008509,26,-0.3,music,15.2,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,0,10,0.005347,0.005166,22,-0.39,music,14.8,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,0.5,10.5,0.001548,0.004144,19,-0.47,music,13.63,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,1,11,0.012046,0.013023,14,-0.32,music,12.49,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,1.5,11.5,0.009862,0.008754,11,-0.3,music,12,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,2,12,0.013366,0.017951,8,-0.21,music,11.4,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,2.5,12.5,0.015998,0.026979,6,0.01,music,11.4,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,3,13,0.017625,0.029942,6,0.02,music,11.4,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,3.5,13.5,0.018324,0.052579,7,0.25,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,4,14,0.01784,0.04719,8,0.26,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,4.5,14.5,0.013941,0.056102,15,0.24,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,5,15,0.013919,0.05137,15,0.21,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,5.5,15.5,0.010768,0.060884,19,0.14,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,6,16,0.015042,0.0571,19,0.17,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,6.5,16.5,0.018478,0.058148,23,0.15,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,7,17,0.019054,0.053628,23,0.13,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,7.5,17.5,0.019606,0.055075,25,0.12,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,8,18,0.021496,0.057026,25,0.12,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,8.5,18.5,0.022103,0.04902,28,0.12,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,9,19,0.019912,0.044144,28,0.11,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBP87753,9.5,19.5,0.016025,0.038634,28,0.09,music,,-2.5,-0.9,1.6,0,nan,nan,
AATBQ54958,-10,0,0.014411,0.026795,38,0,music,19.35,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-9.5,0.5,0.014147,0.042714,38,0.04,music,19.33,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-9,1,0.01365,0.039116,38,0.05,music,19.36,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-8.5,1.5,0.014573,0.027265,38,0.04,music,19.41,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-8,2,0.013472,0.021684,38,0.04,music,19.31,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-7.5,2.5,0.013345,0.0202,38,0.04,music,19.28,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-7,3,0.012547,0.021117,39,0.04,music,19.07,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-6.5,3.5,0.013034,0.021423,39,0.04,music,19.07,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-6,4,0.0147,0.021455,39,0.04,music,19.11,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-5.5,4.5,0.014616,0.023459,39,0.05,music,18.53,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-5,5,0.012151,0.023795,39,0.07,music,18.55,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-4.5,5.5,0.014229,0.025265,39,0.14,music,18.58,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-4,6,0.01185,0.019394,39,0.05,music,19.86,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-3.5,6.5,0.012751,0.01986,39,0.04,music,19.93,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-3,7,0.013511,0.022238,39,0.04,music,20.01,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-2.5,7.5,0.013134,0.023398,39,0.04,music,21.08,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-2,8,0.013203,0.020983,39,0.04,music,21.23,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-1.5,8.5,0.011202,0.024798,39,0.04,music,21.27,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-1,9,0.011003,0.024899,40,0.04,music,20.76,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,-0.5,9.5,0.01047,0.022696,40,0.04,music,20.52,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,0,10,0.004123,0.005965,38,-0.57,music,16.13,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,0.5,10.5,0.003059,0.002912,31,-0.7,music,15.79,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,1,11,0.014052,0.016517,23,-0.63,music,15.43,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,1.5,11.5,0.01643,0.023658,16,-0.44,music,15.65,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,2,12,0.01497,0.022244,10,-0.37,music,8.66,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,2.5,12.5,0.011808,0.025257,7,-0.23,music,8.43,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,3,13,0.00566,0.021629,4,-0.19,music,8.2,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,3.5,13.5,0.005985,0.018016,3,-0.13,music,15.69,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,4,14,0.004606,0.016426,0,-0.05,music,15.92,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,4.5,14.5,0.004848,0.018495,0,0.04,music,16.28,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,5,15,0.006227,0.020501,0,0.05,music,18.44,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,5.5,15.5,0.0058,0.02638,0,0.05,music,18.57,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,6,16,0.006197,0.026853,0,0.04,music,18.74,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,6.5,16.5,0.005876,0.030589,0,0.04,music,20.84,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,7,17,0.008279,0.04098,0,0.04,music,20.93,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,7.5,17.5,0.006455,0.038665,0,0.04,music,21.04,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,8,18,0.006672,0.034084,0,0.03,music,21.63,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,8.5,18.5,0.005403,0.032503,0,0.03,music,21.61,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,9,19,0.00616,0.033227,0,0.03,music,21.62,-1,-0.2,0.8,1,-0.6,0.8,
AATBQ54958,9.5,19.5,0.006255,0.032014,0,0.05,music,20.93,-1,-0.2,0.8,1,-0.6,0.8,
AATBW90135,-10,0,0.016608,0.045401,16,0,calling,24.07,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-9.5,0.5,0.01753,0.041358,17,0.1,calling,24.17,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-9,1,0.015362,0.037427,18,0.1,calling,24.37,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-8.5,1.5,0.013372,0.034407,19,0.1,calling,24.56,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-8,2,0.014503,0.035157,19,0.1,calling,24.82,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-7.5,2.5,0.013947,0.033964,20,0.06,calling,25.22,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-7,3,0.013096,0.03909,20,0.04,calling,25.32,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-6.5,3.5,0.016707,0.035619,21,0.1,calling,25.44,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-6,4,0.015775,0.034262,21,0.07,calling,27.46,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-5.5,4.5,0.015222,0.035518,21,-0.01,calling,27.42,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-5,5,0.012747,0.037625,22,0,calling,27.27,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-4.5,5.5,0.007401,0.035395,21,0.01,calling,24.21,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-4,6,0.014282,0.039832,21,-0.01,calling,23.7,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-3.5,6.5,0.014844,0.04221,21,-0.02,calling,23.54,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-3,7,0.041518,0.063312,20,-0.03,calling,22.58,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-2.5,7.5,0.049491,0.079281,20,-0.02,calling,22.28,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-2,8,0.024648,0.080311,19,-0.05,calling,24.82,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-1.5,8.5,0.037079,0.107636,18,-0.06,calling,18.87,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-1,9,0.041404,0.081339,18,-0.01,calling,17.99,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,-0.5,9.5,0.03194,0.054432,17,-0.24,calling,16.81,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,0,10,0.007048,0.014569,14,-0.48,calling,7.6,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,0.5,10.5,0.003802,0.011675,7,-0.58,calling,7.55,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,1,11,0.009211,0.043985,0,-0.31,calling,7.48,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,1.5,11.5,0.017141,0.044581,0,0.06,calling,7.48,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,2,12,0.025681,0.032596,0,-0.01,calling,7.49,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,2.5,12.5,0.017857,0.002352,0,0.02,calling,7.5,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,3,13,0.01635,0.005782,0,0.02,calling,7.41,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,3.5,13.5,0.008901,0.058798,0,0.02,calling,7.43,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,4,14,0.008641,0.085775,0,0.02,calling,7.47,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,4.5,14.5,0.041831,0.05009,0,0.02,calling,7.57,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,5,15,0.048127,0.058014,0,0.02,calling,7.55,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,5.5,15.5,0.0444,0.040789,0,0.02,calling,7.56,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,6,16,0.022378,0.050361,0,0.02,calling,7.72,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,6.5,16.5,0.007064,0.013505,0,0.02,calling,7.73,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,7,17,0.007648,0.012319,0,0.03,calling,7.73,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,7.5,17.5,0.007771,0.012382,0,0.02,calling,7.48,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,8,18,0.006366,0.013778,0,0.02,calling,7.48,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,8.5,18.5,0.005368,0.014503,0,0.02,calling,7.49,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,9,19,0.007097,0.014825,0,0.02,calling,7.56,-6,-4.8,1.2,1,-0.9,0,
AATBW90135,9.5,19.5,0.008604,0.016856,0,0.02,calling,7.56,-6,-4.8,1.2,1,-0.9,0,
AATBZ34767,-8,0,0.017612,0.017217,30,0,calling,24.97,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-7.5,0.5,0.017764,0.018591,30,0,calling,25.02,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-7,1,0.020629,0.017584,30,0.07,calling,25,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-6.5,1.5,0.022564,0.019704,30,0.11,calling,25.73,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-6,2,0.023114,0.024954,31,0.11,calling,25.67,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-5.5,2.5,0.024029,0.022057,32,0.07,calling,24.08,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-5,3,0.020609,0.026025,32,0.03,calling,24,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-4.5,3.5,0.017418,0.021774,32,0.02,calling,24.08,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-4,4,0.018584,0.022797,33,0.05,calling,24.05,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-3.5,4.5,0.01972,0.022574,33,0.08,calling,25.25,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-3,5,0.022931,0.024322,33,0.03,calling,25.2,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-2.5,5.5,0.021488,0.013415,33,-0.03,calling,25.14,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-2,6,0.016295,0.012489,33,-0.04,calling,21.48,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-1.5,6.5,0.00476,0.021776,32,-0.09,calling,20.35,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-1,7,0.009938,0.019943,32,-0.09,calling,20.13,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,-0.5,7.5,0.001087,0.002459,30,-0.51,calling,19.87,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,0,8,0.003527,0.002561,25,-0.51,calling,19.11,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,0.5,8.5,0.006027,0.034086,20,-0.27,calling,18.15,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,1,9,0.006976,0.016623,17,-0.46,calling,14.81,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,1.5,9.5,0.008135,0.00848,12,-0.38,calling,14.68,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,2,10,0.00304,0.008233,9,-0.16,calling,14.61,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,2.5,10.5,0.007429,0.032361,7,0,calling,15.12,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,3,11,0.013619,0.036848,7,0.01,calling,15.16,-3,-1.8,1.2,1,nan,nan,
AATBZ34767,3.5,11.5,0.014726,0.022529,7,0.04,calling,15.17,-3,-1.8,1.2,1,nan,nan,
AATCL65953,-8,0,0.002278,0.039686,34,0,radio,40.12,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-7.5,0.5,0.003874,0.037141,34,0.09,radio,40.14,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-7,1,0.013264,0.057986,35,0.1,radio,40.22,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-6.5,1.5,0.006645,0.044609,35,0.09,radio,41.04,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-6,2,0.014971,0.034191,36,0.08,radio,41,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-5.5,2.5,0.010822,0.04924,36,0.06,radio,41.29,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-5,3,0.00427,0.059484,37,0.05,radio,41.13,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-4.5,3.5,0.002068,0.054068,37,0.04,radio,41,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-4,4,0.005979,0.052755,37,0.02,radio,40.9,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-3.5,4.5,0.009283,0.051721,37,0.02,radio,38.77,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-3,5,0.009085,0.05175,37,0.01,radio,38.78,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-2.5,5.5,0.002706,0.044582,37,-0.03,radio,38.57,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-2,6,0.007131,0.039672,36,-0.07,radio,33.56,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-1.5,6.5,0.009749,0.035856,36,-0.08,radio,32.14,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-1,7,0.006052,0.02693,34,-0.23,radio,31.86,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,-0.5,7.5,0.010031,0.024586,31,-0.29,radio,30.19,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,0,8,0.006996,0.016864,28,-0.43,radio,29.54,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,0.5,8.5,0.01518,0.006052,23,-0.56,radio,29.03,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,1,9,0.027751,0.024743,18,-0.29,radio,19.01,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,1.5,9.5,0.046113,0.047925,15,-0.29,radio,18.87,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,2,10,0.043818,0.063847,12,-0.13,radio,18.69,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,2.5,10.5,0.032789,0.068375,11,0.01,radio,16.31,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,3,11,0.021474,0.067693,11,0.02,radio,16.39,-4.3,-1.9,2.4,1,nan,nan,
AATCL65953,3.5,11.5,0.018292,0.072293,10,0.03,radio,16.35,-4.3,-1.9,2.4,1,nan,nan,
AATCL98815,-8,0,0.006182,0.026383,46,0,radio,55.38,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-7.5,0.5,0.006507,0.020661,46,0.03,radio,55.3,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-7,1,0.006792,0.016475,46,0.04,radio,55.67,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-6.5,1.5,0.006669,0.008655,46,0.03,radio,55.18,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-6,2,0.002887,0.034958,46,0.04,radio,54.11,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-5.5,2.5,0.006027,0.005967,47,0.04,radio,54.28,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-5,3,0.007134,0.016741,47,0.02,radio,51.6,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-4.5,3.5,0.008594,0.017318,47,0.03,radio,51.61,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-4,4,0.008598,0.016648,48,-0.03,radio,51.67,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-3.5,4.5,0.007571,0.013052,47,-0.03,radio,49.97,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-3,5,0.007211,0.010608,47,-0.01,radio,49.84,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-2.5,5.5,0.006838,0.012312,47,-0.04,radio,49.87,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-2,6,0.006261,0.011388,47,-0.04,radio,48.08,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-1.5,6.5,0.002957,0.01105,46,-0.04,radio,47.07,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-1,7,0.005272,0.009587,47,-0.03,radio,41.86,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,-0.5,7.5,0.003423,0.008171,46,-0.01,radio,41.73,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,0,8,0.003251,0.006107,45,-0.48,radio,41.7,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,0.5,8.5,0.004535,0.007369,40,-0.33,radio,41.02,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,1,9,0.007406,0.019909,37,-0.25,radio,32.43,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,1.5,9.5,0.006017,0.017367,34,-0.24,radio,31.74,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,2,10,0.005107,0.015549,31,-0.16,radio,30.96,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,2.5,10.5,0.005382,0.018952,29,-0.22,radio,25.2,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,3,11,0.004217,0.013013,26,-0.29,radio,24.63,-2,-0.2,1.8,1,-0.8,0.6,
AATCL98815,3.5,11.5,0.006756,0.019134,23,-0.12,radio,24.04,-2,-0.2,1.8,1,-0.8,0.6,
AATCY79704,-8,0,0.005895,0.018122,26,0,music,38.04,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-7.5,0.5,0.004997,0.016697,27,0.09,music,38.09,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-7,1,0.005851,0.023664,27,0.1,music,38.02,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-6.5,1.5,0.005655,0.024162,28,0.1,music,38.14,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-6,2,0.00599,0.023326,29,0.06,music,38.34,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-5.5,2.5,0.003048,0.05407,29,0.01,music,38.42,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-5,3,0.004009,0.037106,29,-0.04,music,39.91,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-4.5,3.5,0.003887,0.011268,28,0.01,music,39.8,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-4,4,0.00371,0.014317,29,-0.15,music,39.67,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-3.5,4.5,0.010665,0.034586,28,-0.05,music,46.69,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-3,5,0.006499,0.023764,28,-0.04,music,46.34,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-2.5,5.5,0.001999,0.005972,28,-0.05,music,46.67,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-2,6,0.012303,0.044941,27,0.22,music,41.2,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-1.5,6.5,0.001097,0.018148,28,0.06,music,41.11,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-1,7,0.003689,0.024466,28,0.03,music,40.72,-1.5,0.3,1.8,1,nan,nan,
AATCY79704,-0.5,7.5,0.005799,0.021545,28,-0.02,music,37.56,-1.5,0.3,1.8,1,nan,nan,
